id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,song_title,cluster,track_id
0GnydTKmczMoKOEl1D4URI,0.693,0.844,11.0,-2.481,0.0,0.192,0.242,0.0,0.0618,0.862,159.937,audio_features,spotify:track:0GnydTKmczMoKOEl1D4URI,https://api.spotify.com/v1/tracks/0GnydTKmczMoKOEl1D4URI,https://api.spotify.com/v1/audio-analysis/0GnydTKmczMoKOEl1D4URI,197613.0,4.0,NAYEON,LOVE COUNTDOWN (Feat. Wonstein),5.0,
0H0KoHgEWXn2n6BFWSozzS,0.709,0.689,11.0,-5.619,1.0,0.0803,0.516,0.0139,0.111,0.519,100.97,audio_features,spotify:track:0H0KoHgEWXn2n6BFWSozzS,https://api.spotify.com/v1/tracks/0H0KoHgEWXn2n6BFWSozzS,https://api.spotify.com/v1/audio-analysis/0H0KoHgEWXn2n6BFWSozzS,191828.0,4.0,Kouz1,Love,1.0,
0H4fQFdmbkARxfqEUVAXPY,0.666,0.377,7.0,-6.432,1.0,0.0607,0.343,2.28e-06,0.0978,0.306,107.759,audio_features,spotify:track:0H4fQFdmbkARxfqEUVAXPY,https://api.spotify.com/v1/tracks/0H4fQFdmbkARxfqEUVAXPY,https://api.spotify.com/v1/audio-analysis/0H4fQFdmbkARxfqEUVAXPY,193720.0,4.0,Show Me the Body,Metallic Taste,1.0,
0HZhYMZOcUzZKSFwPOti6m,0.349,0.348,3.0,-6.142,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,audio_features,spotify:track:0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/tracks/0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/audio-analysis/0HZhYMZOcUzZKSFwPOti6m,246587.0,4.0,Christina Perri,jar of hearts,8.0,
0HnaqUxvHP5LaWdmWwJpiS,0.675,0.792,1.0,-6.303,1.0,0.0368,0.145,0.0,0.12,0.395,120.016,audio_features,spotify:track:0HnaqUxvHP5LaWdmWwJpiS,https://api.spotify.com/v1/tracks/0HnaqUxvHP5LaWdmWwJpiS,https://api.spotify.com/v1/audio-analysis/0HnaqUxvHP5LaWdmWwJpiS,229813.0,4.0,Maroon 5,Love Somebody,0.0,
0I8VcNtdKKkcFWojVXCGvc,0.57,0.67,1.0,-6.519,1.0,0.0274,0.426,0.0,0.108,0.593,140.924,audio_features,spotify:track:0I8VcNtdKKkcFWojVXCGvc,https://api.spotify.com/v1/tracks/0I8VcNtdKKkcFWojVXCGvc,https://api.spotify.com/v1/audio-analysis/0I8VcNtdKKkcFWojVXCGvc,178723.0,4.0,Bailey Zimmerman,Religiously,0.0,
0ICPlORjnOn3NbCtAxhEWa,0.732,0.458,5.0,-7.225,1.0,0.0311,0.447,0.0,0.136,0.661,98.942,audio_features,spotify:track:0ICPlORjnOn3NbCtAxhEWa,https://api.spotify.com/v1/tracks/0ICPlORjnOn3NbCtAxhEWa,https://api.spotify.com/v1/audio-analysis/0ICPlORjnOn3NbCtAxhEWa,165387.0,4.0,Sam Hunt,Body Like A Back Road,9.0,
0IJA9KP6rT55jrP1YpTdhx,0.732,0.636,7.0,-6.162,0.0,0.0497,0.0847,0.0,0.241,0.358,138.061,audio_features,spotify:track:0IJA9KP6rT55jrP1YpTdhx,https://api.spotify.com/v1/tracks/0IJA9KP6rT55jrP1YpTdhx,https://api.spotify.com/v1/audio-analysis/0IJA9KP6rT55jrP1YpTdhx,153627.0,4.0,Lil Tecca,Out Of Love (feat. Internet Money),5.0,
0IJXDcZkvrSHZp0q2SkJ2j,0.459,0.619,6.0,-5.675,1.0,0.0257,0.18,6.03e-05,0.164,0.386,159.857,audio_features,spotify:track:0IJXDcZkvrSHZp0q2SkJ2j,https://api.spotify.com/v1/tracks/0IJXDcZkvrSHZp0q2SkJ2j,https://api.spotify.com/v1/audio-analysis/0IJXDcZkvrSHZp0q2SkJ2j,162475.0,3.0,Morgan Wallen,Days That End In Why,7.0,
0IPKskRI33eRXjUhNUr9b5,0.484,0.828,11.0,-5.197,1.0,0.0543,0.0288,0.0,0.313,0.577,195.999,audio_features,spotify:track:0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/tracks/0IPKskRI33eRXjUhNUr9b5,https://api.spotify.com/v1/audio-analysis/0IPKskRI33eRXjUhNUr9b5,207281.0,4.0,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),7.0,
0Ies1BlgUHfolZILTVDjd6,0.635,0.866,5.0,-2.695,1.0,0.0473,0.0697,0.0,0.0955,0.853,133.889,audio_features,spotify:track:0Ies1BlgUHfolZILTVDjd6,https://api.spotify.com/v1/tracks/0Ies1BlgUHfolZILTVDjd6,https://api.spotify.com/v1/audio-analysis/0Ies1BlgUHfolZILTVDjd6,169760.0,4.0,Sam Hunt,Water Under The Bridge,2.0,
0IhDA2ulhHXQHTtkvdG1Ww,0.562,0.688,7.0,-4.474,1.0,0.0263,0.0763,0.0,0.0863,0.617,108.017,audio_features,spotify:track:0IhDA2ulhHXQHTtkvdG1Ww,https://api.spotify.com/v1/tracks/0IhDA2ulhHXQHTtkvdG1Ww,https://api.spotify.com/v1/audio-analysis/0IhDA2ulhHXQHTtkvdG1Ww,202347.0,4.0,Jon Pardi,Head Over Boots,1.0,
0IkV2YqLBVsLrsm4ycVn2w,0.503,0.182,9.0,-15.92,1.0,0.0583,0.989,0.911,0.116,0.202,96.936,audio_features,spotify:track:0IkV2YqLBVsLrsm4ycVn2w,https://api.spotify.com/v1/tracks/0IkV2YqLBVsLrsm4ycVn2w,https://api.spotify.com/v1/audio-analysis/0IkV2YqLBVsLrsm4ycVn2w,174516.0,4.0,Disney Peaceful Piano,Love Is a Song,4.0,
0J07ya7WC09FaQADutoBRZ,0.52,0.785,0.0,-7.816,0.0,0.0764,0.0319,0.000373,0.392,0.225,122.935,audio_features,spotify:track:0J07ya7WC09FaQADutoBRZ,https://api.spotify.com/v1/tracks/0J07ya7WC09FaQADutoBRZ,https://api.spotify.com/v1/audio-analysis/0J07ya7WC09FaQADutoBRZ,184784.0,4.0,Shouse,Love Tonight (Robin Schulz Remix),5.0,
0J8oWLQ8wp3xparv98OJsa,0.642,0.473,4.0,-6.315,0.0,0.0893,0.42,1.4e-06,0.548,0.263,119.919,audio_features,spotify:track:0J8oWLQ8wp3xparv98OJsa,https://api.spotify.com/v1/tracks/0J8oWLQ8wp3xparv98OJsa,https://api.spotify.com/v1/audio-analysis/0J8oWLQ8wp3xparv98OJsa,114000.0,4.0,Don Toliver,LoveSickness,6.0,
0JGZYsSnDraphLvnhIUaQx,0.484,0.476,2.0,-9.972,1.0,0.0629,0.152,0.0,0.368,0.314,111.893,audio_features,spotify:track:0JGZYsSnDraphLvnhIUaQx,https://api.spotify.com/v1/tracks/0JGZYsSnDraphLvnhIUaQx,https://api.spotify.com/v1/audio-analysis/0JGZYsSnDraphLvnhIUaQx,185884.0,5.0,Rod Wave,Scared Love,0.0,
0JbSghVDghtFEurrSO8JrC,0.644,0.904,2.0,-4.532,1.0,0.0464,0.0295,0.0,0.0834,0.672,105.969,audio_features,spotify:track:0JbSghVDghtFEurrSO8JrC,https://api.spotify.com/v1/tracks/0JbSghVDghtFEurrSO8JrC,https://api.spotify.com/v1/audio-analysis/0JbSghVDghtFEurrSO8JrC,225560.0,4.0,Luke Bryan,Country Girl (Shake It For Me),2.0,
0JfpIwZfcRwDzD6GRYzfKN,0.507,0.715,7.0,-5.93,0.0,0.0267,0.576,0.00416,0.155,0.793,76.01,audio_features,spotify:track:0JfpIwZfcRwDzD6GRYzfKN,https://api.spotify.com/v1/tracks/0JfpIwZfcRwDzD6GRYzfKN,https://api.spotify.com/v1/audio-analysis/0JfpIwZfcRwDzD6GRYzfKN,220738.0,4.0,Lord Huron,Love Me Like You Used To,5.0,
0Jlhs6RgGpYEUchLqpRrBS,0.799,0.853,2.0,-4.431,1.0,0.132,0.101,0.0,0.0797,0.385,92.548,audio_features,spotify:track:0Jlhs6RgGpYEUchLqpRrBS,https://api.spotify.com/v1/tracks/0Jlhs6RgGpYEUchLqpRrBS,https://api.spotify.com/v1/audio-analysis/0Jlhs6RgGpYEUchLqpRrBS,144651.0,4.0,Camo Brian,Country Soul,0.0,
0JsaRVMX1zUmyYJeWNxKY9,0.602,0.245,6.0,-13.05,1.0,0.262,0.865,0.526,0.133,0.272,191.961,audio_features,spotify:track:0JsaRVMX1zUmyYJeWNxKY9,https://api.spotify.com/v1/tracks/0JsaRVMX1zUmyYJeWNxKY9,https://api.spotify.com/v1/audio-analysis/0JsaRVMX1zUmyYJeWNxKY9,141153.0,4.0,Fatboibari,country shi+,4.0,
0JuJ0M9ZaKDwXms3rUh1Hk,0.244,0.259,10.0,-9.591,1.0,0.035,0.915,0.0,0.158,0.19,76.973,audio_features,spotify:track:0JuJ0M9ZaKDwXms3rUh1Hk,https://api.spotify.com/v1/tracks/0JuJ0M9ZaKDwXms3rUh1Hk,https://api.spotify.com/v1/audio-analysis/0JuJ0M9ZaKDwXms3rUh1Hk,251185.0,4.0,Yellow House,Love in the Time of Socialism,8.0,
0KNBTQs6wndLQ0a9RojRDu,0.563,0.576,6.0,-6.495,1.0,0.0401,0.171,0.0,0.158,0.412,75.019,audio_features,spotify:track:0KNBTQs6wndLQ0a9RojRDu,https://api.spotify.com/v1/tracks/0KNBTQs6wndLQ0a9RojRDu,https://api.spotify.com/v1/audio-analysis/0KNBTQs6wndLQ0a9RojRDu,211605.0,4.0,Gabby Barrett,I Hope,1.0,
0KOCCyZ2P4rBaPBtnS09i9,0.348,0.174,11.0,-17.901,1.0,0.0358,0.753,0.857,0.253,0.0692,71.579,audio_features,spotify:track:0KOCCyZ2P4rBaPBtnS09i9,https://api.spotify.com/v1/tracks/0KOCCyZ2P4rBaPBtnS09i9,https://api.spotify.com/v1/audio-analysis/0KOCCyZ2P4rBaPBtnS09i9,79611.0,4.0,Yu-Peng Chen,Lovers' Oath,4.0,
0KbMrIYpGz3C97RB8GJOME,0.699,0.505,7.0,-10.592,1.0,0.0348,0.129,0.873,0.17,0.342,119.992,audio_features,spotify:track:0KbMrIYpGz3C97RB8GJOME,https://api.spotify.com/v1/tracks/0KbMrIYpGz3C97RB8GJOME,https://api.spotify.com/v1/audio-analysis/0KbMrIYpGz3C97RB8GJOME,69004.0,4.0,Alex G,Cross Country,4.0,
0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7.0,-9.15,1.0,0.0619,0.000668,0.0801,0.42,0.426,103.01,audio_features,spotify:track:0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/tracks/0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/audio-analysis/0LAcM6I7ijW4VVW0aytl1t,446146.0,3.0,Metallica,One (Remastered),6.0,
0LMQ4WPGMmtENV8CV81QaT,0.453,0.959,0.0,-6.462,1.0,0.0492,1.95e-06,0.712,0.0907,0.231,135.017,audio_features,spotify:track:0LMQ4WPGMmtENV8CV81QaT,https://api.spotify.com/v1/tracks/0LMQ4WPGMmtENV8CV81QaT,https://api.spotify.com/v1/audio-analysis/0LMQ4WPGMmtENV8CV81QaT,204683.0,4.0,We Butter The Bread With Butter,Metal,0.0,
0LYwkhtBj21AI8Ra0hSD8B,0.512,0.709,2.0,-5.767,1.0,0.0327,0.0423,4.3e-06,0.107,0.261,97.971,audio_features,spotify:track:0LYwkhtBj21AI8Ra0hSD8B,https://api.spotify.com/v1/tracks/0LYwkhtBj21AI8Ra0hSD8B,https://api.spotify.com/v1/audio-analysis/0LYwkhtBj21AI8Ra0hSD8B,211413.0,4.0,Cody Johnson,The Painter,0.0,
0LyGv85e5XkkSKBxNOopVE,0.525,0.712,7.0,-5.917,1.0,0.0256,0.0412,0.000905,0.324,0.625,144.027,audio_features,spotify:track:0LyGv85e5XkkSKBxNOopVE,https://api.spotify.com/v1/tracks/0LyGv85e5XkkSKBxNOopVE,https://api.spotify.com/v1/audio-analysis/0LyGv85e5XkkSKBxNOopVE,234652.0,4.0,Luke Bryan,Country Song Came On,7.0,
0LzeivEHO16a8eBQGlpVkE,0.704,0.828,5.0,-7.304,0.0,0.0514,0.11,0.0,0.747,0.866,133.496,audio_features,spotify:track:0LzeivEHO16a8eBQGlpVkE,https://api.spotify.com/v1/tracks/0LzeivEHO16a8eBQGlpVkE,https://api.spotify.com/v1/audio-analysis/0LzeivEHO16a8eBQGlpVkE,262587.0,4.0,The B-52's,Love Shack - Edit; 2019 Remaster,6.0,
0LzrhCZFXW94Y8nwtTuRlw,0.926,0.916,10.0,-2.221,0.0,0.0929,0.35,6.01e-06,0.0234,0.904,110.009,audio_features,spotify:track:0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/tracks/0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/audio-analysis/0LzrhCZFXW94Y8nwtTuRlw,199853.0,4.0,Gwen Stefani,Hollaback Girl,5.0,
0M1pfDTZGWC7cBuEx3FwwT,0.435,0.853,4.0,-7.341,0.0,0.124,5.31e-05,0.00746,0.13,0.475,129.218,audio_features,spotify:track:0M1pfDTZGWC7cBuEx3FwwT,https://api.spotify.com/v1/tracks/0M1pfDTZGWC7cBuEx3FwwT,https://api.spotify.com/v1/audio-analysis/0M1pfDTZGWC7cBuEx3FwwT,402144.0,4.0,Metallica,Blackened (Remastered),5.0,
0MM0VlDZ4n8f7zfkz2MmqZ,0.579,0.52,4.0,-8.575,1.0,0.0361,0.332,0.0,0.165,0.521,167.311,audio_features,spotify:track:0MM0VlDZ4n8f7zfkz2MmqZ,https://api.spotify.com/v1/tracks/0MM0VlDZ4n8f7zfkz2MmqZ,https://api.spotify.com/v1/audio-analysis/0MM0VlDZ4n8f7zfkz2MmqZ,196867.0,3.0,Alabama,Born Country,7.0,
0MbTyGD6yYiYL45DhNljoQ,0.607,0.723,5.0,-7.569,0.0,0.0426,0.217,0.0,0.199,0.614,119.485,audio_features,spotify:track:0MbTyGD6yYiYL45DhNljoQ,https://api.spotify.com/v1/tracks/0MbTyGD6yYiYL45DhNljoQ,https://api.spotify.com/v1/audio-analysis/0MbTyGD6yYiYL45DhNljoQ,223679.0,4.0,Randy Houser,Country Round Here Tonight (feat. Justin Moore),5.0,
0Mmtro18AX4ONE1I3mgNEh,0.709,0.198,11.0,-18.498,1.0,0.0548,0.805,0.956,0.0966,0.627,95.979,audio_features,spotify:track:0Mmtro18AX4ONE1I3mgNEh,https://api.spotify.com/v1/tracks/0Mmtro18AX4ONE1I3mgNEh,https://api.spotify.com/v1/audio-analysis/0Mmtro18AX4ONE1I3mgNEh,90000.0,4.0,ConcernedApe,Cloud Country,4.0,
0Mt1EgjhezhBXd1WUmsWhn,0.538,0.823,7.0,-4.314,1.0,0.027,0.00661,0.0,0.519,0.631,84.988,audio_features,spotify:track:0Mt1EgjhezhBXd1WUmsWhn,https://api.spotify.com/v1/tracks/0Mt1EgjhezhBXd1WUmsWhn,https://api.spotify.com/v1/audio-analysis/0Mt1EgjhezhBXd1WUmsWhn,208930.0,4.0,The Cadillac Three,Hard Out Here For A Country Boy,6.0,
0NaUT74rJ0NHS62fewzatU,0.477,0.565,1.0,-8.3,1.0,0.0334,0.000195,0.0011,0.193,0.0399,151.928,audio_features,spotify:track:0NaUT74rJ0NHS62fewzatU,https://api.spotify.com/v1/tracks/0NaUT74rJ0NHS62fewzatU,https://api.spotify.com/v1/audio-analysis/0NaUT74rJ0NHS62fewzatU,126600.0,4.0,Odetari,I LOVE YOU HOE (w/ 9lives),0.0,
0Nbt4RXC43rLB7Pej7Le68,0.658,0.775,1.0,-4.669,1.0,0.048,0.0337,0.0,0.41,0.893,153.96,audio_features,spotify:track:0Nbt4RXC43rLB7Pej7Le68,https://api.spotify.com/v1/tracks/0Nbt4RXC43rLB7Pej7Le68,https://api.spotify.com/v1/audio-analysis/0Nbt4RXC43rLB7Pej7Le68,179600.0,4.0,Old Dominion,Dirt on a Road,2.0,
0NnyYBnyStcNKDu7PejLPF,0.75,0.78,4.0,-7.861,1.0,0.036,0.367,2.67e-06,0.153,0.738,94.864,audio_features,spotify:track:0NnyYBnyStcNKDu7PejLPF,https://api.spotify.com/v1/tracks/0NnyYBnyStcNKDu7PejLPF,https://api.spotify.com/v1/audio-analysis/0NnyYBnyStcNKDu7PejLPF,223520.0,4.0,The Isley Brothers,Love the One You're With,2.0,
0No1aeFYe8q7UdYiRklrIZ,0.616,0.696,7.0,-6.664,1.0,0.035,0.00573,1.89e-06,0.128,0.21,99.999,audio_features,spotify:track:0No1aeFYe8q7UdYiRklrIZ,https://api.spotify.com/v1/tracks/0No1aeFYe8q7UdYiRklrIZ,https://api.spotify.com/v1/audio-analysis/0No1aeFYe8q7UdYiRklrIZ,201284.0,4.0,Yella Muzik,Country Lady,1.0,
0Nxb56H6D3z2ZO9BniUcNj,0.536,0.606,4.0,-7.297,1.0,0.0416,0.0133,0.000319,0.0608,0.301,159.913,audio_features,spotify:track:0Nxb56H6D3z2ZO9BniUcNj,https://api.spotify.com/v1/tracks/0Nxb56H6D3z2ZO9BniUcNj,https://api.spotify.com/v1/audio-analysis/0Nxb56H6D3z2ZO9BniUcNj,187307.0,4.0,for KING & COUNTRY,Love Me Like I Am (with Jordin Sparks),7.0,
0O0bttAxJKKWqAqY2Nq4mC,0.475,0.269,7.0,-11.641,1.0,0.027,0.722,0.017,0.125,0.357,140.654,audio_features,spotify:track:0O0bttAxJKKWqAqY2Nq4mC,https://api.spotify.com/v1/tracks/0O0bttAxJKKWqAqY2Nq4mC,https://api.spotify.com/v1/audio-analysis/0O0bttAxJKKWqAqY2Nq4mC,245840.0,4.0,Cigarettes After Sex,Falling In Love,8.0,
0O1x2tRm8ZpfDbcpOWZp7z,0.529,0.891,8.0,-4.36,1.0,0.043,0.0457,0.0,0.0942,0.329,104.031,audio_features,spotify:track:0O1x2tRm8ZpfDbcpOWZp7z,https://api.spotify.com/v1/tracks/0O1x2tRm8ZpfDbcpOWZp7z,https://api.spotify.com/v1/audio-analysis/0O1x2tRm8ZpfDbcpOWZp7z,199747.0,4.0,Jake Owen,American Country Love Song,1.0,
0OCRwXbQRdOZ1OtB4Imsp1,0.538,0.409,9.0,-6.581,0.0,0.0505,0.172,0.0,0.11,0.265,171.838,audio_features,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/tracks/0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/audio-analysis/0OCRwXbQRdOZ1OtB4Imsp1,205440.0,4.0,Lukas Graham,Love Someone,5.0,
0OLVUIdW0RlIxQjeLULOhL,0.479,0.868,1.0,-7.715,1.0,0.344,0.209,0.726,0.201,0.493,48.888,audio_features,spotify:track:0OLVUIdW0RlIxQjeLULOhL,https://api.spotify.com/v1/tracks/0OLVUIdW0RlIxQjeLULOhL,https://api.spotify.com/v1/audio-analysis/0OLVUIdW0RlIxQjeLULOhL,130987.0,4.0,Dean Blunt,COUNTRY,3.0,
0OOVlhLOa3MIKOJag2WYaS,0.495,0.754,10.0,-5.876,1.0,0.0383,0.515,0.0,0.103,0.22,86.863,audio_features,spotify:track:0OOVlhLOa3MIKOJag2WYaS,https://api.spotify.com/v1/tracks/0OOVlhLOa3MIKOJag2WYaS,https://api.spotify.com/v1/audio-analysis/0OOVlhLOa3MIKOJag2WYaS,196733.0,4.0,Anne Wilson,Country Gold,1.0,
0OTO8ZF2YqFQVw9hnZylTd,0.683,0.772,7.0,-7.907,0.0,0.031,0.0222,0.0156,0.203,0.738,123.869,audio_features,spotify:track:0OTO8ZF2YqFQVw9hnZylTd,https://api.spotify.com/v1/tracks/0OTO8ZF2YqFQVw9hnZylTd,https://api.spotify.com/v1/audio-analysis/0OTO8ZF2YqFQVw9hnZylTd,270373.0,4.0,Haddaway,"What Is Love - 7"" Mix",5.0,
0Of5lCNEqh62twRkQIOLuK,0.897,0.431,3.0,-12.234,0.0,0.0481,0.00206,0.0395,0.0377,0.857,115.552,audio_features,spotify:track:0Of5lCNEqh62twRkQIOLuK,https://api.spotify.com/v1/tracks/0Of5lCNEqh62twRkQIOLuK,https://api.spotify.com/v1/audio-analysis/0Of5lCNEqh62twRkQIOLuK,364947.0,4.0,"Evelyn ""Champagne"" King",Love Come Down,9.0,
0OgBVLavb1pwjCQRvQCF30,0.579,0.811,7.0,-4.784,0.0,0.117,0.03,2.08e-06,0.216,0.67,144.002,audio_features,spotify:track:0OgBVLavb1pwjCQRvQCF30,https://api.spotify.com/v1/tracks/0OgBVLavb1pwjCQRvQCF30,https://api.spotify.com/v1/audio-analysis/0OgBVLavb1pwjCQRvQCF30,148750.0,4.0,biz,Loveit? (feat. LOLUET),5.0,
0P0U1LfGMSxeAarJOpVa6U,0.536,0.135,9.0,-24.836,1.0,0.0513,0.996,0.958,0.121,0.219,90.324,audio_features,spotify:track:0P0U1LfGMSxeAarJOpVa6U,https://api.spotify.com/v1/tracks/0P0U1LfGMSxeAarJOpVa6U,https://api.spotify.com/v1/audio-analysis/0P0U1LfGMSxeAarJOpVa6U,144735.0,4.0,Disney Peaceful Piano,Love Is an Open Door,4.0,
0P1uMdOX3TPvGMZh0SU7uR,0.686,0.628,10.0,-10.023,0.0,0.047,0.0719,0.0585,0.101,0.218,92.937,audio_features,spotify:track:0P1uMdOX3TPvGMZh0SU7uR,https://api.spotify.com/v1/tracks/0P1uMdOX3TPvGMZh0SU7uR,https://api.spotify.com/v1/audio-analysis/0P1uMdOX3TPvGMZh0SU7uR,200156.0,4.0,LOVELI LORI,Love For You - Slowed Down,5.0,
0P6Q6GTosgQk3iSexNGHJS,0.564,0.592,5.0,-8.775,1.0,0.0257,0.418,0.00982,0.0948,0.406,132.093,audio_features,spotify:track:0P6Q6GTosgQk3iSexNGHJS,https://api.spotify.com/v1/tracks/0P6Q6GTosgQk3iSexNGHJS,https://api.spotify.com/v1/audio-analysis/0P6Q6GTosgQk3iSexNGHJS,234231.0,4.0,Medium Build,Crying Over U,0.0,
0P9XwjnnIPQFTwdqvu01Mf,0.641,0.683,0.0,-7.521,0.0,0.0273,0.768,0.0176,0.0824,0.924,155.887,audio_features,spotify:track:0P9XwjnnIPQFTwdqvu01Mf,https://api.spotify.com/v1/tracks/0P9XwjnnIPQFTwdqvu01Mf,https://api.spotify.com/v1/audio-analysis/0P9XwjnnIPQFTwdqvu01Mf,231710.0,4.0,dosii,lovememore.,9.0,
0PCGfA36HrVPmsBZJ57zOU,0.523,0.689,10.0,-6.58,1.0,0.027,0.228,0.0,0.109,0.547,84.09,audio_features,spotify:track:0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/tracks/0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/audio-analysis/0PCGfA36HrVPmsBZJ57zOU,246240.0,4.0,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral""",1.0,
0PCRNtWlXWMcf3HlDhDa3i,0.668,0.906,9.0,-7.594,1.0,0.0388,0.0172,0.531,0.523,0.178,126.042,audio_features,spotify:track:0PCRNtWlXWMcf3HlDhDa3i,https://api.spotify.com/v1/tracks/0PCRNtWlXWMcf3HlDhDa3i,https://api.spotify.com/v1/audio-analysis/0PCRNtWlXWMcf3HlDhDa3i,138118.0,4.0,Dzeko,"Country Roads, Take Me Home - 2024 Mix",6.0,
0PDEHtV4JtRxRlX4HnZ1wu,0.501,0.815,1.0,-4.865,1.0,0.0436,0.0513,0.0,0.106,0.46,160.087,audio_features,spotify:track:0PDEHtV4JtRxRlX4HnZ1wu,https://api.spotify.com/v1/tracks/0PDEHtV4JtRxRlX4HnZ1wu,https://api.spotify.com/v1/audio-analysis/0PDEHtV4JtRxRlX4HnZ1wu,224213.0,4.0,Cody Johnson,’Til You Can’t,7.0,
0PhljIh1GissVEdlBJTMCX,0.512,0.709,2.0,-5.766,1.0,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:0PhljIh1GissVEdlBJTMCX,https://api.spotify.com/v1/tracks/0PhljIh1GissVEdlBJTMCX,https://api.spotify.com/v1/audio-analysis/0PhljIh1GissVEdlBJTMCX,211413.0,4.0,Cody Johnson,The Painter,0.0,
0Q06s7TNQH8irO2sfvuFnn,0.833,0.293,7.0,-17.24,1.0,0.416,0.785,0.0,0.103,0.42,110.06,audio_features,spotify:track:0Q06s7TNQH8irO2sfvuFnn,https://api.spotify.com/v1/tracks/0Q06s7TNQH8irO2sfvuFnn,https://api.spotify.com/v1/audio-analysis/0Q06s7TNQH8irO2sfvuFnn,100120.0,4.0,Papithbk,Love Is a Drug,3.0,
0Q5VnK2DYzRyfqQRJuUtvi,0.703,0.709,1.0,-4.169,0.0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,audio_features,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,https://api.spotify.com/v1/tracks/0Q5VnK2DYzRyfqQRJuUtvi,https://api.spotify.com/v1/audio-analysis/0Q5VnK2DYzRyfqQRJuUtvi,177187.0,4.0,IVE,LOVE DIVE,5.0,
0QUGrEHFgfXz6xQDGDoTYR,0.602,0.796,5.0,-5.609,1.0,0.0465,0.146,0.0,0.125,0.53,106.005,audio_features,spotify:track:0QUGrEHFgfXz6xQDGDoTYR,https://api.spotify.com/v1/tracks/0QUGrEHFgfXz6xQDGDoTYR,https://api.spotify.com/v1/audio-analysis/0QUGrEHFgfXz6xQDGDoTYR,189780.0,4.0,Tyler Hubbard,5 Foot 9,1.0,
0QlNUEvJTe2QtXprDcfaOA,0.752,0.753,8.0,-4.666,1.0,0.0467,0.432,0.0,0.29,0.416,98.521,audio_features,spotify:track:0QlNUEvJTe2QtXprDcfaOA,https://api.spotify.com/v1/tracks/0QlNUEvJTe2QtXprDcfaOA,https://api.spotify.com/v1/audio-analysis/0QlNUEvJTe2QtXprDcfaOA,173489.0,4.0,RIIZE,Love 119,1.0,
0RJ2QoAPH4VTdfhrX2HKQe,0.792,0.682,11.0,-8.064,1.0,0.0647,0.121,0.00278,0.122,0.585,89.0,audio_features,spotify:track:0RJ2QoAPH4VTdfhrX2HKQe,https://api.spotify.com/v1/tracks/0RJ2QoAPH4VTdfhrX2HKQe,https://api.spotify.com/v1/audio-analysis/0RJ2QoAPH4VTdfhrX2HKQe,175281.0,4.0,Hope Tala,Lovestained,1.0,
0RMODuVAqEA31pWsTKqImA,0.716,0.771,8.0,-3.899,1.0,0.271,0.0662,0.0,0.0802,0.909,188.9,audio_features,spotify:track:0RMODuVAqEA31pWsTKqImA,https://api.spotify.com/v1/tracks/0RMODuVAqEA31pWsTKqImA,https://api.spotify.com/v1/audio-analysis/0RMODuVAqEA31pWsTKqImA,200000.0,4.0,FATDADDY,Country Girl,3.0,
0Rz0Bl34Uz9A01YceHYa4g,0.62,0.507,1.0,-5.891,1.0,0.0307,0.111,0.0,0.101,0.266,120.065,audio_features,spotify:track:0Rz0Bl34Uz9A01YceHYa4g,https://api.spotify.com/v1/tracks/0Rz0Bl34Uz9A01YceHYa4g,https://api.spotify.com/v1/audio-analysis/0Rz0Bl34Uz9A01YceHYa4g,239347.0,4.0,Cody Johnson,Dirt Cheap,0.0,
0S5EEpFAHcT7cm5XOASc29,0.634,0.87,5.0,-5.277,1.0,0.0362,0.083,0.0,0.18,0.514,116.967,audio_features,spotify:track:0S5EEpFAHcT7cm5XOASc29,https://api.spotify.com/v1/tracks/0S5EEpFAHcT7cm5XOASc29,https://api.spotify.com/v1/audio-analysis/0S5EEpFAHcT7cm5XOASc29,235400.0,4.0,Michael Jackson,Love Never Felt So Good,2.0,
